age,appearances,assists,birth_date,birthplace,career_summary,club,created_at,current_situation,display_name,goals,height_cm,id,last_verified_at,league,name,nationality,photo_storage_path,photo_url,position,preferred_foot,shirt_number,slug,source_url,status,strengths,team_id,updated_at,weight_kg
,,,2004-02-29,,,Manchester City,2026-05-17T20:19:43.07+00:00,,Abdukodir Khusanov,,,4393,,,Abdukodir Khusanov,Uzbekistan,,,DF,,,abdukodir-khusanov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:34.899+00:00,
,,,2001-07-06,,,Pakhtakor,2026-05-17T20:19:44.147+00:00,,Mukhammadkodir Khamraliev,,,4397,,,Mukhammadkodir Khamraliev,Uzbekistan,,,DF,,,mukhammadkodir-khamraliev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:35.921+00:00,
,,,2004-07-23,,,Pakhtakor,2026-05-17T20:19:44.681+00:00,,Mukhammadrasul Abdumazhidov,,,4399,,,Mukhammadrasul Abdumazhidov,Uzbekistan,,,DF,,,mukhammadrasul-abdumazhidov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:36.475+00:00,
,,,1996-06-22,,,Baniyas,2026-05-17T20:19:45.731+00:00,,Otabek Shukurov,,,4402,,,Otabek Shukurov,Uzbekistan,,,MF,,,otabek-shukurov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:37.251+00:00,
,,,1996-02-13,,,Tractor,2026-05-17T20:19:46.275+00:00,,Odiljon Hamrobekov,,,4404,,,Odiljon Hamrobekov,Uzbekistan,,,MF,,,odiljon-hamrobekov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:37.765+00:00,
,,,1993-10-16,,,Neftchi,2026-05-17T20:19:46.787+00:00,,Jamshid Iskanderov,,,4406,,,Jamshid Iskanderov,Uzbekistan,,,MF,,,jamshid-iskanderov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:38.274+00:00,
,,,2003-10-03,,,İstanbul Başakşehir,2026-05-17T20:19:48.011+00:00,,Abbosbek Fayzullaev,,,4408,,,Abbosbek Fayzullaev,Uzbekistan,,,MF,,,abbosbek-fayzullaev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:38.791+00:00,
,,,1998-02-22,,,Al Bataeh,2026-05-17T20:19:48.561+00:00,,Azizjon Ganiev,,,4410,,,Azizjon Ganiev,Uzbekistan,,,MF,,,azizjon-ganiev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:39.304+00:00,
,,,1994-10-06,,,Neftchi,2026-05-17T20:19:49.106+00:00,,Kuvondik Ruziev,,,4412,,,Kuvondik Ruziev,Uzbekistan,,,MF,,,kuvondik-ruziev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:39.85+00:00,
,,,2001-07-15,,,Neftchi,2026-05-17T20:19:49.625+00:00,,Alisher Odilov,,,4414,,,Alisher Odilov,Uzbekistan,,,MF,,,alisher-odilov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:40.426+00:00,
,,,2002-05-15,,,Sogdiana,2026-05-17T20:19:50.144+00:00,,Jasurbek Jaloliddinov,,,4416,,,Jasurbek Jaloliddinov,Uzbekistan,,,MF,,,jasurbek-jaloliddinov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:41.083+00:00,
,,,2004-05-26,,,AGMK,2026-05-17T20:19:50.681+00:00,,Nodirbek Abdurazzokov,,,4418,,,Nodirbek Abdurazzokov,Uzbekistan,,,MF,,,nodirbek-abdurazzokov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:41.705+00:00,
,,,2003-02-01,,,Buxoro,2026-05-17T20:19:51.207+00:00,,Sherzod Esanov,,,4420,,,Sherzod Esanov,Uzbekistan,,,MF,,,sherzod-esanov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:42.313+00:00,
,,,1993-04-30,,,Persepolis,2026-05-17T20:19:51.739+00:00,,Igor Sergeev,,,4422,,,Igor Sergeev,Uzbekistan,,,FW,,,igor-sergeev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:42.927+00:00,
,,,,,,Group stage Group A Group B Group C Group D Group E Group F Group G Group H Group I Group J Group K Group L Knockout stage Final,2026-05-17T20:19:52.564+00:00,,Stages,,,4424,,,Stages,Mexico,,,,,,stages,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:43.452+00:00,
,,,,,,"Trionda (ball) Maple, Zayu and Clutch (Mascots) FIFA World Cup 2026 Official Album "" Lighter "" "" Dai Dai """,2026-05-17T20:19:53.098+00:00,,Official symbols,,,4426,,,Official symbols,Mexico,,,,,,official-symbols,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:44.005+00:00,
,,,,,,1930 1934 1938 1950 1954 1958 1962 1966 1970 1974 1978 1982 1986 1990 1994 1998 2002 2006 2010 2014 2018 2022 2026,2026-05-17T20:19:53.621+00:00,,Qualification,,,4428,,,Qualification,Mexico,,,,,,qualification,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:44.565+00:00,
,,,,,,1930 1934 1938 1950 1954 1958 1962 1966 1970 1974 1978 1982 1986 1990 1994 1998 2002 2006 2010 2014 2018 2022 2026,2026-05-17T20:19:54.395+00:00,,Squads,,,4430,,,Squads,Mexico,,,,,,squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:45.131+00:00,
,,,,,,1998 2002 2006 2010 2014 2018 2022 2026,2026-05-17T20:19:54.921+00:00,,Broadcasters,,,4432,,,Broadcasters,Mexico,,,,,,broadcasters,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:45.692+00:00,
,,,2003-01-06,,,Khorazm,2026-05-17T20:19:44.94+00:00,,Diyor Ortikboev,,,4400,,,Diyor Ortikboev,Uzbekistan,,,DF,,,diyor-ortikboev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:36.739+00:00,
,,,2000-03-27,,,AGMK,2026-05-17T20:19:45.465+00:00,,Avazbek Ulmasaliev,,,4401,,,Avazbek Ulmasaliev,Uzbekistan,,,DF,,,avazbek-ulmasaliev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:36.997+00:00,
,,,1993-09-01,,,Esteghlal,2026-05-17T20:19:45.994+00:00,,Jaloliddin Masharipov,,,4403,,,Jaloliddin Masharipov,Uzbekistan,,,MF,,,jaloliddin-masharipov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:37.506+00:00,
,,,2000-12-19,,,Persepolis,2026-05-17T20:19:46.532+00:00,,Oston Urunov,,,4405,,,Oston Urunov,Uzbekistan,,,MF,,,oston-urunov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:38.018+00:00,
,,,1996-07-24,,,Pakhtakor,2026-05-17T20:19:47.755+00:00,,Dostonbek Khamdamov,,,4407,,,Dostonbek Khamdamov,Uzbekistan,,,MF,,,dostonbek-khamdamov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:38.53+00:00,
,,,1999-04-02,,,Pakhtakor,2026-05-17T20:19:48.277+00:00,,Akmal Mozgovoy,,,4409,,,Akmal Mozgovoy,Uzbekistan,,,MF,,,akmal-mozgovoy,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:39.046+00:00,
,,,1997-10-30,,,Buxoro,2026-05-17T20:19:48.839+00:00,,Azizbek Amonov,,,4411,,,Azizbek Amonov,Uzbekistan,,,MF,,,azizbek-amonov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:39.555+00:00,
,,,2001-06-05,,,Navbahor,2026-05-17T20:19:49.368+00:00,,Ruslanbek Jiyanov,,,4413,,,Ruslanbek Jiyanov,Uzbekistan,,,MF,,,ruslanbek-jiyanov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:40.162+00:00,
,,,2002-02-06,,,Navbahor,2026-05-17T20:19:49.887+00:00,,Khusayin Norchaev,,,4415,,,Khusayin Norchaev,Uzbekistan,,,MF,,,khusayin-norchaev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:40.779+00:00,
,,,2003-08-18,,,Sabah,2026-05-17T20:19:50.42+00:00,,Umarali Rakhmonaliev,,,4417,,,Umarali Rakhmonaliev,Uzbekistan,,,MF,,,umarali-rakhmonaliev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:41.343+00:00,
,,,2005-02-16,,,Nasaf,2026-05-17T20:19:50.949+00:00,,Sardorbek Bakhromov,,,4419,,,Sardorbek Bakhromov,Uzbekistan,,,MF,,,sardorbek-bakhromov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:42.005+00:00,
,,,1995-06-29,,,İstanbul Başakşehir,2026-05-17T20:19:51.473+00:00,,Eldor Shomurodov ( captain ),,,4421,,,Eldor Shomurodov ( captain ),Uzbekistan,,,FW,,,eldor-shomurodov-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:42.62+00:00,
,,,1998-10-27,,,Erbil,2026-05-17T20:19:52.003+00:00,,Sherzod Temirov,,,4423,,,Sherzod Temirov,Uzbekistan,,,FW,,,sherzod-temirov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:43.183+00:00,
,,,,,,Qualification Bids United Morocco Broadcasting rights Controversies Seeding Stadiums Task force Officials Squads,2026-05-17T20:19:52.828+00:00,,General information,,,4425,,,General information,Mexico,,,,,,general-information,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:43.747+00:00,
,,,,,,1930 1934 1938 1950 1954 1958 1962 1966 1970 1974 1978 1982 1986 1990 1994 1998 2002 2006 2010 2014 2018 2022 2026,2026-05-17T20:19:54.134+00:00,,Finals,,,4429,,,Finals,Mexico,,,,,,finals,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:44.872+00:00,
,,,,,,1998 2002 2006 2010 2014 2018 2022 2026,2026-05-17T20:19:54.665+00:00,,Final draw,,,4431,,,Final draw,Mexico,,,,,,final-draw,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:45.397+00:00,
,,,,,,2014 2018 2022 2026 2030 2034,2026-05-17T20:19:55.191+00:00,,Bids,,,4433,,,Bids,Mexico,,,,,,bids,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:45.948+00:00,
,,,,,,2010 2014 2018 2022 2026,2026-05-17T20:19:55.451+00:00,,Officials,,,4434,,,Officials,Mexico,,,,,,officials,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:46.307+00:00,
,,,,,,Awards Balls Controversies Economics Fan Festival Films History Mascots Music Notable matches nicknamed qualifying Referees Stadiums finals Trophy Video games World Champions Cup,2026-05-17T20:19:55.969+00:00,,Miscellaneous,,,4436,,,Miscellaneous,Mexico,,,,,,miscellaneous,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:46.83+00:00,
,,,,,,AFC CAF CONCACAF CONMEBOL OFC UEFA,2026-05-17T20:19:55.701+00:00,,Team appearances,,,4435,,,Team appearances,Mexico,,,,,,team-appearances,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:46.566+00:00,
,,,1985-07-13,,,AEL Limassol,2026-05-17T20:16:46.847+00:00,,Guillermo Ochoa,,,3816,,,Guillermo Ochoa,Mexico,,,GK,,,guillermo-ochoa,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:23:51.31+00:00,
,,,1996-04-19,,,Santos Laguna,2026-05-17T20:16:47.404+00:00,,Carlos Acevedo,,,3818,,,Carlos Acevedo,Mexico,,,GK,,,carlos-acevedo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:23:51.947+00:00,
,,,1997-03-17,,,Birmingham City,2026-05-17T20:17:11.002+00:00,,Paik Seung-ho,,,3888,,,Paik Seung-ho,South Korea,,,MF,,,paik-seung-ho,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,54,2026-05-17T20:24:12.093+00:00,
,,,2000-02-25,,,Guadalajara,2026-05-17T20:16:47.144+00:00,,Raúl Rangel,,,3817,,,Raúl Rangel,Mexico,,,GK,,,raul-rangel,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:23:51.6+00:00,
,,,1996-01-26,,,Wolverhampton Wanderers,2026-05-17T20:17:10.163+00:00,,Hwang Hee-chan,,,3885,,,Hwang Hee-chan,South Korea,,,MF,,,hwang-hee-chan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,54,2026-05-17T20:24:11.171+00:00,
,,,1998-05-22,,,Karlsruher SC,2026-05-17T20:17:18.704+00:00,,Dženis Burnić,,,3911,,,Dženis Burnić,Bosnia and Herzegovina,,,MF,,,dzenis-burnic,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,57,2026-05-17T20:24:18.12+00:00,
,,,1993-10-23,,,Al-Ittihad,2026-05-17T20:17:43.547+00:00,,Fabinho,,,3985,,,Fabinho,Brazil,,,MF,,,fabinho,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:38.47+00:00,
,,,1997-05-20,,,Cruzeiro,2026-05-17T20:17:43.795+00:00,,Gerson,,,3986,,,Gerson,Brazil,,,MF,,,gerson,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:38.728+00:00,
,,,1997-08-28,,,Newell's Old Boys,2026-05-17T20:18:03.045+00:00,,Saúl Salcedo,,,4053,,,Saúl Salcedo,Paraguay,,,DF,,,saul-salcedo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:57.519+00:00,
,,,2002-01-01,,,Monaco,2026-05-17T20:18:19.651+00:00,,Simon Adingra,,,4111,,,Simon Adingra,Ivory Coast,,,FW,,,simon-adingra,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:13.185+00:00,
,,,1997-06-18,,,Dynamo Makhachkala,2026-05-17T20:18:43.815+00:00,,Hazem Mastouri,,,4191,,,Hazem Mastouri,Tunisia,,,FW,,,hazem-mastouri,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:36.147+00:00,
,,,2001-04-21,,,Lanús,2026-05-17T20:18:04.411+00:00,,Ronaldo Dejesús,,,4058,,,Ronaldo Dejesús,Paraguay,,,DF,,,ronaldo-dejesus,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:58.826+00:00,
,,,1996-05-08,,,Club Africain,2026-05-17T20:18:43.536+00:00,,Firas Chaouat,,,4190,,,Firas Chaouat,Tunisia,,,FW,,,firas-chaouat,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:35.884+00:00,
,,,2000-01-27,,,Real Madrid,2026-05-17T20:19:04.573+00:00,,Aurélien Tchouaméni,,,4262,,,Aurélien Tchouaméni,France,,,MF,,,aurelien-tchouameni,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:58.263+00:00,
,,,1998-04-27,,,Tottenham Hotspur,2026-05-17T20:19:10.788+00:00,,Cristian Romero,,,4284,,,Cristian Romero,Argentina,,,DF,,,cristian-romero,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:05.613+00:00,
,,,1997-09-01,,,Dibba Al Fujairah,2026-05-17T20:19:43.613+00:00,,Abdulla Abdullaev,,,4395,,,Abdulla Abdullaev,Uzbekistan,,,DF,,,abdulla-abdullaev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:35.415+00:00,
,,,2001-05-17,,,Roma,2026-05-17T20:19:04.834+00:00,,Manu Koné,,,4263,,,Manu Koné,France,,,MF,,,manu-kone,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:58.565+00:00,
,,,1998-12-20,,,Real Madrid,2026-05-17T20:19:05.508+00:00,,Kylian Mbappé ( captain ),,,4265,,,Kylian Mbappé ( captain ),France,,,FW,,,kylian-mbappe-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:59.153+00:00,
,,,2007-07-08,,,Surkhon,2026-05-17T20:19:43.874+00:00,,Bekhruz Karimov,,,4396,,,Bekhruz Karimov,Uzbekistan,,,DF,,,bekhruz-karimov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:35.67+00:00,
,,,2004-01-18,,,Dinamo Samarqand,2026-05-17T20:19:44.411+00:00,,Jakhongir Urozov,,,4398,,,Jakhongir Urozov,Uzbekistan,,,DF,,,jakhongir-urozov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:36.183+00:00,
,,,,,,Uruguay 1930 Italy 1934 France 1938 Brazil 1950 Switzerland 1954 Sweden 1958 Chile 1962 England 1966 Mexico 1970 West Germany 1974 Argentina 1978 Spain 1982 Mexico 1986 Italy 1990 United States 1994 France 1998 South Korea / Japan 2002 Germany 2006 South Africa 2010 Brazil 2014 Russia 2018 Qatar 2022 Canada / Mexico / United States 2026 Morocco / Portugal / Spain 2030 Saudi Arabia 2034,2026-05-17T20:19:53.354+00:00,,Tournaments,,,4427,,,Tournaments,Mexico,,,,,,tournaments,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,14,2026-05-17T20:26:44.262+00:00,
,,,,,,Por confirmar (OCR),2026-05-15T20:46:06.892066+00:00,,,,,2783,,,JESUS GALLARDO,,players/mexico/jesus-gallardo.webp,https://djidlwumazwuwkedkbmu.supabase.co/storage/v1/object/public/worldcup-assets/players/mexico/jesus-gallardo.webp,Por confirmar,,,,,pending_review,,38,2026-05-17T19:19:44.074+00:00,
